Destination.Port,Protocol,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Average.Packet.Size,SYN.Flag.Count,ACK.Flag.Count,PSH.Flag.Count,ProtocolName
3128,6,15689684.0,29.0,0.0,5662.0,0.0,195.2413793103,0,0,1,GMAIL
53,17,65876039.0,2194.0,734.0,83267.0,99179.0,62.3237704918,0,0,0,DNS
20,6,7229.535612054,2.7235185038,0.0,14.4277465815,0.0,2.8551920243,0,1,0,FTP_DATA
51194,6,1.0,3.0,0.0,3513.0,0.0,1657.6666666667,0,1,0,HTTP
80,6,54.0,1.0,1.0,0.0,0.0,0.0,0,1,0,HTTP
53,6,20241953.0,17.0,11.0,4356.0,5001.0,334.1785714286,0,0,1,DNS
20,6,64.8361033373,1.4205033604,0.0,10.3675000622,0.0,11.4998679134,0,1,0,FTP_DATA
20,6,440470.5428738945,10.3380100596,5.2705444263,4475.0276925908,21.1465426682,238.8378376919,0,1,1,FTP_DATA
20,6,20505.5727337459,8.666435124,5.9036692533,18952.2479512729,27.1451015808,1278.5033823429,0,1,0,FTP_DATA
22,6,50032104.04196492,3.0960241743,0.0,864.7923941643,0.0,412.8988758871,1,1,0,SSH
3128,6,1818.0,1.0,1.0,6.0,6.0,9.0,0,1,0,GMAIL
53,17,119849634.0,1508.0,839.0,59820.0,108266.0,71.6314443971,0,0,0,DNS
22,6,98211318.54862376,139.9998986178,135.4326349427,30941.5201316028,84335.5673546186,287.2856955608,1,1,0,SSH
3128,6,45000106.0,4.0,6.0,24.0,0.0,3.0,0,1,0,GMAIL
20,6,339904.705377822,4.5725642895,4.9807392003,1654.7608179256,7308.4632760923,669.8643594453,0,1,1,FTP_DATA
53,17,103156871.0,974.0,967.0,37282.0,126317.0,84.3029366306,0,0,0,DNS
0,1,382.5707698215,3.0833916873,3.260309505,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,128785.0,5.0,4.0,182.0,270.0,65.3333333333,1,1,0,SSL
49543,6,2.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
0,0,545.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,771628.792979964,11.4023865193,19.1994119584,1585.5647024874,17249.6912128203,780.2769368353,0,1,1,FTP_DATA
0,1,43.0802635698,2.7989449447,3.130087157,0.0,0.0,0.0,0,0,0,IP_ICMP
0,1,595.4788923692,3.9986200333,3.8366491507,0.0,0.0,0.0,0,0,0,IP_ICMP
80,6,36654023.0,6.0,5.0,2554.0,1337.0,353.7272727273,0,0,1,FTP_DATA
22,6,8140393.682145841,22.3794060369,13.1395825738,2621.2173939745,3151.5803989885,203.2648278005,1,1,1,SSH
50973,6,283.0,1.0,2.0,6.0,12.0,8.0,0,1,0,HTTP
3128,6,1741.0,2.0,0.0,12.0,0.0,9.0,0,1,0,FTP_DATA
22,6,46391218.000001386,1.9611044286,0.0,535.4370391432,0.0,532.1234648769,1,1,0,SSH
0,0,808.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
50343,6,1.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
0,0,1800.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,23383817.77409464,19.575196854,8.4578098504,1769.5725629308,2664.1426167922,186.1444588769,1,1,1,SSH
57429,17,119189335.0,762.0,899.0,100621.0,35026.0,81.7525586996,0,0,0,DNS
22,6,92434482.46399052,208.8747899137,156.8684420602,36444.7399059656,78853.9256822492,268.0902257705,1,1,0,SSH
53,17,38624942.0,618.0,311.0,23127.0,38939.0,66.8471474704,0,0,0,DNS
53,17,119990824.0,1644.0,879.0,63073.0,111463.0,69.192627824,0,0,0,DNS
3128,6,194.0,1.0,1.0,63.0,0.0,63.0,1,1,0,GMAIL
443,6,112362160.0,95.0,105.0,11026.0,24890.0,186.155,1,1,0,GMAIL
20,6,0.7771836131,2.325110054,0.0,14.0738400718,0.0,10.6019454807,0,1,0,FTP_DATA
20,6,7047784.861685897,8.3152388641,20.0471765157,28.0774624225,15613.3209264008,443.523668371,0,1,1,FTP_DATA
443,6,534182.0,7.0,7.0,550.0,1164.0,156.2857142857,1,1,0,GMAIL
3128,6,54460643.0,19.0,18.0,5724.0,1586.0,197.5675675676,0,0,1,GMAIL
22,6,96222768.39367267,988.6679265394,680.3815574598,193099.7483456565,486169.6508177281,415.086825924,1,1,0,SSH
80,6,119202069.0,1202.0,982.0,0.0,1441648.0,660.0952380952,0,1,0,HTTP
443,6,17591.0,2.0,3.0,92.0,120.0,51.6,1,1,0,SSL
0,1,83.637689964,3.0190608239,3.0194065214,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,313404.706643904,4.97206884,4.8599100128,830.6562902847,277.7831116876,105.6699479057,0,1,1,FTP_DATA
3128,6,5167007.0,3.0,2.0,0.0,0.0,0.0,0,1,0,HTTP
22,6,19104832.514947217,14.7064279012,9.98049428,2356.6139838912,1485.6844257738,186.241998338,1,1,1,SSH
39020,6,25.0,2.0,0.0,0.0,0.0,0.0,0,1,0,HTTP
3128,6,112575640.0,10.0,12.0,361.0,2416.0,128.9090909091,1,1,0,GMAIL
42922,6,1242.0,1.0,3.0,60.0,0.0,30.0,1,1,0,SSL
22,6,15376566.3383247,15.096349162,12.0466117925,2615.6037330065,2906.8631994407,185.7091262975,1,1,1,SSH
53,17,123243952.40720782,1166.6445578288,490.9380925377,47154.2860269224,63457.5438536577,63.6799083464,0,0,0,DNS
51242,17,119959974.0,1205.0,1212.0,161045.0,47734.0,86.398014067,0,0,0,DNS
22,6,19340266.71366559,15.0152338889,9.4255291573,2115.7968806953,2561.5303299896,195.1410444812,1,1,1,SSH
53,17,3562924.0,1.0,2.0,45.0,90.0,60.0,0,0,0,DNS
53,17,97756014.0,1424.0,1025.0,55730.0,129801.0,75.7721518987,0,0,0,DNS
22,6,105801432.6952201,3659.1546255106,3373.0603470612,8629740.017521307,130553.0622822974,1157.626093421,1,1,0,SSH
443,6,2217289.0,13.0,14.0,4913.0,2011.0,256.4444444444,0,0,1,GMAIL
0,0,169.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,101631448.06771272,4577.8705077288,3398.422770137,13754163.721586367,88313.4332872031,1113.8084369804,1,1,0,SSH
22,6,57287409.169649325,2.5825566831,0.0,1062.5263997329,0.0,322.9332442887,1,1,0,SSH
443,6,393917.0,21.0,25.0,1688.0,47939.0,1088.0217391304,1,1,0,SSL
22,6,134666570.9636244,4371.6613031305,3558.4685064737,11617994.96554534,109635.9989607733,1642.9535989302,1,1,0,SSH
443,6,46014511.0,588.0,563.0,13683.0,637286.0,565.7011294527,1,1,0,SSL
53,17,119746331.0,1210.0,1209.0,47144.0,161966.0,86.4621744523,0,0,0,DNS
52133,6,12.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
0,0,340.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,11999604.417019833,26.4698994553,19.6750322424,1207.2495115754,767.9222472349,50.8742817425,1,1,0,SSH
80,6,125991.0,3.0,3.0,313.0,0.0,52.1666666667,0,0,1,HTTP
63492,6,152.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
53,17,14700690.973090922,3.9762870974,0.0,158.4710108963,0.0,56.9246844597,0,0,0,DNS
20,6,13368487.389915222,29.8054862524,22.8776360565,15874.4322139787,16462.615483316,686.4109685763,0,1,1,FTP_DATA
443,6,21584.0,20.0,30.0,2651.0,67008.0,1446.2,1,1,0,SSL
443,6,95378.0,1.0,1.0,6.0,6.0,9.0,0,1,0,SSL
49721,6,1.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
443,6,62731104.0,15.0,15.0,717.0,1002.0,57.3,0,0,1,SSL
53,17,118483406.0,1510.0,955.0,57377.0,123126.0,73.2438133874,0,0,0,DNS
51209,6,299.0,1.0,1.0,6.0,6.0,9.0,0,1,0,HTTP
80,6,59843060.0,5.0,3.0,581.0,265.0,105.75,0,0,1,HTTP
53,17,119623199.0,2148.0,2116.0,80359.0,228088.0,72.3484990619,0,0,0,DNS
22,6,22303863.337724395,19.1966332135,10.2584975737,3308.3805175481,1194.9541249636,151.0351436123,1,1,1,SSH
59979,17,119543122.0,741.0,739.0,98364.0,27735.0,85.2912162162,0,0,0,DNS
53,17,119604691.0,2014.0,2010.0,75081.0,225730.0,74.7614314115,0,0,0,DNS
0,0,313.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,1642369.0,6.0,4.0,560.0,139.0,69.9,0,0,1,SSL
443,6,115286.0,6.0,6.0,553.0,238.0,108.1666666667,1,1,0,SSL
443,6,56.0,1.0,1.0,0.0,0.0,0.0,0,1,0,SSL
443,6,86148.0,1.0,3.0,0.0,0.0,0.0,0,1,0,SSL
443,6,7805529.0,19.0,17.0,796.0,3180.0,110.4444444444,0,0,1,SSL
443,6,108871448.0,28.0,32.0,3699.0,10596.0,238.25,0,0,1,GMAIL
20,6,70671504.65213893,5.8084647998,2.7664817919,0.0,459.65134303,64.0893395518,0,1,1,FTP_DATA
22,6,21805621.11616861,13.17910292,8.3565401494,3036.9966489471,1005.6123073959,176.2996863299,1,1,1,SSH
22,6,114718437.71908616,162.6135416093,138.6749840196,38481.0772191499,65408.6788301009,411.9073323149,1,1,0,SSH
443,6,117755948.0,215.0,242.0,27506.0,102861.0,286.3282275711,1,1,0,GMAIL
3128,6,59969016.0,4.0,7.0,24.0,132.0,14.7272727273,0,1,0,GMAIL
443,6,7167.0,1.0,1.0,63.0,0.0,63.0,1,1,0,SSL
80,6,5562299.0,21.0,21.0,15040.0,7186.0,529.1904761905,0,0,1,HTTP
3128,6,48275465.0,14.0,81.0,3090.0,9160.0,128.9473684211,0,0,1,GMAIL
0,1,906.6879811557,3.2943228309,2.7719534477,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,1317.5247298878,1.1167768124,2.2118656404,4.4457239407,14.9307291151,7.3016335906,0,1,0,FTP_DATA
22,6,8744156.842799302,14.5289889739,6.4034960784,2079.0238602239,903.9024269597,106.9111736902,1,1,1,SSH
0,1,187.3368812804,3.1740272444,2.8663657277,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,60525201.0,44.0,43.0,2372.0,5403.0,93.2988505747,1,1,0,GMAIL
22,6,141316893.24925062,21.6830286817,15.712157113,1295.8308478397,405.7738863174,49.1157601477,1,1,0,SSH
0,0,614.0,3.0,2.0,0.0,0.0,0.0,0,0,0,IP_ICMP
53,17,119275074.0,1714.0,704.0,65558.0,95486.0,66.6253101737,0,0,0,DNS
30601,6,90270618.0,72.0,0.0,19980.0,0.0,277.5,0,1,1,HTTP
53,17,115490298.0,4.0,4.0,180.0,180.0,50.625,0,0,0,DNS
0,0,348.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,2117395.0,13.0,11.0,2596.0,3550.0,256.0833333333,0,0,1,SSL
22,6,42215495.79873256,3.5626777247,0.0,911.6955790531,0.0,382.9162973976,1,1,0,SSH
20,6,322110.7490500717,4.1528227816,37.0868386798,2087.9757713716,2071.3061462774,106.8499072295,0,1,1,FTP_DATA
0,0,341.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,152208.0,1.0,1.0,0.0,0.0,0.0,0,1,0,GMAIL
443,6,15704370.0,10.0,8.0,859.0,4513.0,298.4444444444,0,0,1,SSL
443,6,309508.0,9.0,10.0,628.0,1158.0,122.2105263158,1,1,0,GMAIL
22,6,136375202.52912134,223.8834940761,115.9022485391,35998.0157988512,59235.414737358,398.3562475183,1,1,0,SSH
443,6,31970736.0,32.0,34.0,6390.0,5292.0,184.303030303,1,1,0,GMAIL
443,6,115474628.0,10.0,7.0,1722.0,914.0,155.0588235294,0,0,1,SSL
3128,6,78630075.0,28.0,69.0,1981.0,17033.0,196.0825,0,1,0,GMAIL
20,6,437972.0691831947,6.120511568,4.8558559283,896.6618087577,235.9616282747,113.1241301185,0,1,1,FTP_DATA
443,6,949605.0,13.0,15.0,7020.0,7453.0,516.8928571429,0,0,1,SSL
3128,6,90292153.0,7.0,40.0,466.0,2630.0,73.31915,1,1,0,GMAIL
443,6,2082531.0,56.0,56.0,6276.0,64614.0,632.9464285714,0,0,1,GMAIL
53,17,46084434.06058204,586.3117590168,341.7203916921,23739.2368162084,38550.386616972,69.4558035694,0,1,0,DNS
53,17,119633920.53070152,1633.7425858083,708.7839645982,74661.5938866631,86296.8060524774,69.8047100774,0,1,0,DNS
20,6,5889.6314457131,0.8638654741,2.5889265497,2628.0761746774,0.0,1819.3090453268,1,1,0,FTP_DATA
443,6,116234174.0,37.0,38.0,5977.0,1186.0,104.2,1,1,0,SSL
443,6,74.0,2.0,2.0,0.0,0.0,0.0,0,1,0,SSL
3128,6,34956206.0,18.0,75.0,2700.0,10145.0,138.1182795699,0,0,1,GMAIL
3128,6,251012.0,3.0,24.0,604.0,4407.0,185.5925925926,0,0,1,FTP_DATA
443,6,135566.0,1.0,1.0,0.0,0.0,0.0,0,1,0,GMAIL
0,0,306.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,119469554.79991424,3701.4816207041,4006.6673113133,12644544.352401946,105513.4009024292,1429.9617303005,1,1,0,SSH
53,17,119774432.0,1623.0,825.0,62320.0,109450.0,70.181372549,0,0,0,DNS
53,17,108993113.4906188,1001.9992830771,929.4401008714,41837.0524072947,139843.6528523162,84.0329549691,0,1,0,DNS
443,6,145.0,2.0,0.0,0.0,0.0,0.0,0,1,0,SSL
80,6,5655775.0,42.0,56.0,7463.0,64638.0,735.7244897959,0,0,1,HTTP
22,6,29043394.55173705,2.2458173253,0.0,444.8065352307,0.0,437.8448932278,1,1,0,SSH
20,6,117677.283511843,6.1738132154,4.6614376371,2481.523565379,0.0,304.6970435914,0,1,1,FTP_DATA
20,6,488860.0948957024,6.700606339,9.0691162369,3105.5181298417,492.7737221078,190.3221559286,0,1,1,FTP_DATA
20,6,1606.093362782,2.1421088894,0.0,12.6307104981,0.0,7.3296635366,0,1,0,FTP_DATA
20,6,363155.0198228993,8.4128927307,9.836722219,1244.8516500294,548.8357009477,107.8914609538,0,1,1,FTP_DATA
3128,6,8244353.0,7.0,8.0,947.0,443.0,92.6666666667,0,0,1,GMAIL
80,6,183187.0,3.0,4.0,1163.0,1829.0,427.4285714286,0,0,1,HTTP
20,6,420.9422451113,0.7344047516,0.8222002197,6.3798687855,7.6389186052,11.2198113859,0,1,0,FTP_DATA
443,6,3524200.0,8.0,8.0,1898.0,707.0,162.8125,0,0,1,SSL
443,6,77995503.0,41.0,45.0,13641.0,5091.0,220.7441860465,1,1,0,GMAIL
0,0,591.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,9952625.0,83.0,92.0,7952.0,53727.0,352.4514285714,0,0,1,GMAIL
3128,6,116.0,1.0,2.0,6.0,12.0,8.0,0,1,0,GMAIL
22,6,111038196.84206456,75.3708615074,59.1215636052,20678.8833208909,2123.4527791706,184.1591820842,1,1,0,SSH
22,6,101529347.60008706,4283.5528880205,3273.4436370447,8602921.244549954,116539.841428252,842.5158844427,1,1,0,SSH
443,6,4144732.0,21.0,18.0,1940.0,10190.0,311.0256410256,0,0,1,SSL
443,6,155573.0,1.0,1.0,0.0,0.0,0.0,0,1,0,GMAIL
58073,6,1532.0,1.0,4.0,6.0,24.0,7.2,0,1,0,HTTP
22,6,93075317.557237,170.2359927607,168.3326414601,24951.54051293,65992.9510567787,256.2812643532,1,1,0,SSH
0,1,142.7784698326,3.2877836338,2.817301292,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,562.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,297174.0,16.0,10.0,1899.0,13293.0,584.3076923077,0,0,1,SSL
53,6,32894959.0,2.0,0.0,576.0,0.0,432.0,1,1,0,DNS
3128,6,108603550.0,232.0,310.0,22810.0,209941.0,429.4298892989,0,0,1,GMAIL
53,17,119304538.0,1147.0,1137.0,44026.0,150386.0,85.142732049,0,0,0,DNS
53,17,102698521.0,1468.0,1458.0,56781.0,175025.0,79.2406015038,0,0,0,DNS
22,6,50624443.35442957,2.5348307168,0.0,1047.3664861624,0.0,441.4204821175,1,1,0,SSH
52019,6,179.0,1.0,1.0,6.0,6.0,9.0,0,1,0,SSL
53,17,119399194.0,1836.0,726.0,70565.0,97176.0,65.4902419984,0,0,0,DNS
22,6,91072991.21239306,2960.9937683812,2555.563526573,4950133.311556144,101134.6029056299,985.6516210097,1,1,0,SSH
60309,6,1.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
53,17,119607136.0,1222.0,622.0,46904.0,71819.0,64.4078091106,0,0,0,DNS
54616,6,214227.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
0,0,220.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,85933580.40186152,5.4820174448,0.0,1538.6740062576,0.0,363.4820211725,1,1,0,SSH
53,17,119523352.0,2998.0,1502.0,117040.0,194320.0,69.2015555556,0,0,0,DNS
58510,6,51.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
53,17,119959433.0,1686.0,736.0,63665.0,95682.0,65.8047068538,0,0,0,DNS
3128,6,118213096.0,917.0,160.0,40279.0,177196.0,202.3974001857,1,1,0,GMAIL
0,0,203.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,1.1202444471,2.022426377,0.0,11.6076776765,0.0,8.3936064407,0,1,0,FTP_DATA
80,6,3417949.0,5.0,5.0,860.0,468.0,132.8,0,0,1,HTTP
22,6,72189511.22893876,1571.3732197489,1451.5821661129,5016234.141580009,46792.9587378071,1639.1626224072,1,1,0,SSH
22,6,111795445.7739076,2909.2463974764,2450.6792764929,6626496.94403076,83248.5555994725,1177.4723774623,1,1,0,SSH
20,6,298870.1942315865,8.4709280139,8.2069873434,1517.3346019279,565.3550176061,119.875069951,0,1,1,FTP_DATA
20,6,195035.8438015595,3.7708463736,27.3220466101,568.633336801,4031.816848956,193.5694481522,0,1,1,FTP_DATA
53,17,254.0,1.0,1.0,24.0,24.0,36.0,0,0,0,DNS
3128,6,31106183.0,5.0,33.0,226.0,2957.0,88.2368421053,1,1,0,GMAIL
50064,6,66.0,5.0,0.0,30.0,0.0,7.2,0,1,0,HTTP
443,6,55383160.0,6.0,4.0,372.0,202.0,65.9,1,1,0,SSL
0,0,170.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
3128,6,101935096.0,31.0,172.0,6459.0,65613.0,355.0640394089,0,1,0,GMAIL
22,6,47678863.93553256,2.4990318579,0.0,858.6488245126,0.0,421.312070739,1,1,0,SSH
34322,6,341.0,2.0,0.0,0.0,0.0,0.0,0,1,0,HTTP
53,17,95140033.0,896.0,893.0,34601.0,122219.0,87.6769144774,0,0,0,DNS
53,17,119685864.0,1465.0,721.0,57576.0,95830.0,70.1916742909,0,0,0,DNS
443,6,292569.0,27.0,28.0,3768.0,29678.0,608.1090909091,0,0,1,SSL
22,6,80093861.90346955,5.8639905708,0.0,2505.7255704553,0.0,325.5410379439,1,1,0,SSH
3128,6,3357549.0,11.0,12.0,1195.0,4583.0,253.7826086957,1,1,0,GMAIL
53,17,119991660.0,1337.0,1319.0,53070.0,174604.0,85.734563253,0,0,0,DNS
0,0,281.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
35939,6,1.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
20,6,83616141.64236188,33.8063087762,22.6687918761,14338.5707837419,737.106413236,366.821786508,1,1,0,FTP_DATA
22,6,122142329.1886447,3843.49269509,4308.3126829138,12960827.851260912,110079.135910651,1242.6632134485,1,1,0,SSH
20,6,2.2651853867,4.124806691,0.0,4462.7982051956,0.0,2383.8560645481,1,1,0,FTP_DATA
0,1,211.1289885236,2.7338343775,3.1107297113,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,133.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,644784.0,58.0,54.0,2488.0,73520.0,678.6428571429,0,0,1,SSL
80,6,93028075.0,11.0,10.0,6068.0,2165.0,392.0476190476,0,0,1,FTP_DATA
53,17,67163716.79303376,411.3258082698,416.3588872795,15772.5437421563,52822.0461990514,85.400733872,0,1,0,DNS
22,6,62112245.29308811,5.8683997616,0.0,2469.4079952738,0.0,262.8821787766,1,1,0,SSH
0,0,3978.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,1,240.2672251955,1.8799452365,4.5849034805,0.0,0.0,0.0,0,0,0,IP_ICMP
3128,6,5631893.0,21.0,25.0,4622.0,2718.0,159.5652173913,0,0,1,GMAIL
3128,6,794.0,1.0,1.0,6.0,6.0,9.0,0,1,0,GMAIL
0,0,459.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
3128,6,9556431.0,13.0,16.0,2897.0,1555.0,153.5172413793,0,0,1,GMAIL
20,6,2094.4172824947,2.971447949,0.0,21.022568602,0.0,9.3710356597,0,1,0,FTP_DATA
37511,6,119825244.0,465.0,497.0,599099.0,0.0,624.2307692308,1,1,0,HTTP
49177,6,100995002.0,10.0,4.0,945.0,482.0,118.7142857143,1,1,0,HTTP
0,0,650.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,6846605.052425307,3342.0033885931,3278.2151278369,4179920.925260733,41349.3810377642,477.7194882139,0,1,1,FTP_DATA
53,17,43.0,2.0,0.0,46.0,0.0,34.5,0,0,0,DNS
51242,17,104260760.0,902.0,910.0,115352.0,35883.0,83.4862030905,0,0,0,DNS
22,6,29881652.70319887,2.0152223754,0.0,659.9187858651,0.0,471.2511471961,1,1,0,SSH
22,6,18918992.66705591,23.7900903177,11.299290714,2981.9262713695,3749.6120691293,238.9836846959,1,1,1,SSH
80,6,288.0,1.0,2.0,0.0,0.0,0.0,0,1,0,HTTP
20,6,217.3790443443,1.0536457939,1.6305331446,7.6995768573,8.5428547276,6.1101871722,0,1,0,FTP_DATA
443,6,2699411.0,10.0,9.0,988.0,3139.0,217.2105263158,0,0,1,SSL
443,6,119872417.0,27.0,28.0,830.0,20213.0,383.4363636364,1,1,0,GMAIL
50570,6,240.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
22,6,36981286.86566827,2.7204394316,0.0,690.9732260107,0.0,456.8072321249,1,1,0,SSH
443,6,2130753.0,121.0,182.0,1134.0,309701.0,1025.8580858086,0,0,1,SSL
22,6,51429556.56330137,3.1454709989,0.0,718.8518731655,0.0,346.6372037059,1,1,0,SSH
0,0,1548.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,47783173.610890776,4.9594413287,0.0,1662.564316468,0.0,339.9855681222,1,1,0,SSH
53,17,119849344.0,1193.0,1192.0,44831.0,148246.0,80.9714884696,0,0,0,DNS
20,6,650368.4015719815,4.5110378774,3.5182534956,1212.1755381562,185.106221313,135.8209764934,0,1,1,FTP_DATA
22,6,32696337.023559347,1.7529236584,0.0,577.884828187,0.0,382.413916338,1,1,0,SSH
3128,6,118149795.0,17.0,0.0,430.0,0.0,28.0,1,1,0,GMAIL
20,6,466263.1030423003,3.310451647,24.4674714224,1724.4705889465,101.8175995087,55.607621171,0,1,1,FTP_DATA
443,6,2.0,2.0,0.0,12.0,0.0,9.0,0,0,0,SSL
443,6,1.0,1.0,2.0,63.0,63.0,63.0,1,1,0,GMAIL
0,0,242.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
53,6,25783036.0,2.0,0.0,576.0,0.0,432.0,1,1,0,DNS
22,6,100229445.4828819,58.2956809784,72.0179162632,27174.9368904505,2172.8953129197,203.5930597583,1,1,0,SSH
53,17,181.8080454811,1.0641578395,1.0273553124,25.1935133972,24.5450223915,38.7373879113,0,0,0,DNS
22,6,20961184.00671951,14.5511032766,11.2134047702,3150.8105870598,2890.7645018641,221.2674468625,1,1,1,SSH
3128,6,353462.0,3.0,5.0,1950.0,3666.0,702.0,0,0,1,FTP_DATA
0,1,131.1200173593,2.9167737921,3.02475605,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,386738.0,12.0,6.0,2932.0,5366.0,461.0,0,0,1,SSL
0,0,1367.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,8162502.166110343,2.7689483221,0.0,908.4175489616,0.0,320.252633434,1,1,0,SSH
51450,6,34.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
443,6,8842458.0,42.0,70.0,15550.0,110198.0,1122.75,0,0,1,SSL
53,17,95021500.0,3045.0,998.0,118694.0,127258.0,60.84319,0,0,0,DNS
20,6,39248795.798467286,6.9890105733,4.773263644,1796.6010422209,1475.7117058227,434.9515707163,0,1,1,FTP_DATA
0,0,801.0,1.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
52801,6,45.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
0,0,111.0,3.0,2.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,67949650.62846571,2734.072961835,2316.407859031,7780982.341536,62238.6374756158,1323.7993506135,1,1,0,SSH
80,6,662585.0,66.0,52.0,0.0,114624.0,971.3898305085,0,0,1,HTTP
80,6,192.0,1.0,2.0,0.0,0.0,0.0,0,1,0,HTTP
20,6,983403.0947210464,4.4895669315,6.2593325666,576.002827675,226.3927935301,122.3921072594,0,1,1,FTP_DATA
80,6,94425830.0,20.0,22.0,11116.0,14524.0,633.7142857143,1,1,0,HTTP
80,6,442305.0,5.0,3.0,201.0,159.0,45.0,0,0,1,HTTP
22,6,22551679.50985369,20.8226770886,10.518747998,3296.8832321519,1101.353845113,116.0127736092,1,1,1,SSH
61070,6,185.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
53,6,84.0,3.0,0.0,0.0,0.0,0.0,0,1,0,DNS
53,17,15737880.0,140.0,140.0,5354.0,17458.0,81.6,0,0,0,DNS
20,6,488060.9530873083,5.5818216015,23.619804029,2996.4867426996,1197.9293083203,139.872763011,0,1,1,FTP_DATA
443,6,3006214.0,11.0,10.0,8040.0,5821.0,660.0476190476,0,0,1,SSL
0,0,104.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,566067.0,15.0,10.0,2636.0,1024.0,146.4,0,0,1,SSL
443,6,720.0,4.0,1.0,0.0,63.0,12.6,0,1,0,SSL
20,6,2144.0860944674,2.2885027009,0.0,12.4996203146,0.0,7.8108726729,0,1,0,FTP_DATA
443,6,2073584.0,11.0,10.0,3672.0,7878.0,550.0,0,0,1,SSL
59979,17,117852193.0,1335.0,1317.0,176671.0,48483.0,84.9125188537,0,0,0,DNS
65426,6,1.0,3.0,0.0,208.0,0.0,71.3333333333,0,1,0,HTTP
0,0,508.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,838.520261076,0.9656561183,0.7895236345,4.7115832849,5.0108493343,9.7291822726,0,1,0,FTP_DATA
443,6,393.0,1.0,3.0,0.0,0.0,0.0,0,1,0,SSL
20,6,436.4730473715,1.1468986524,2.8784361557,0.0,0.0,0.0,0,1,0,FTP_DATA
0,0,102.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
3128,6,380053.0,8.0,17.0,3976.0,670.0,185.84,0,0,1,FTP_DATA
80,6,59864993.0,5.0,3.0,460.0,594.0,131.75,0,0,1,HTTP
0,0,54.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
53,6,32067007.0,2.0,0.0,576.0,0.0,432.0,1,1,0,DNS
22,6,137862257.49765608,4877.859014976,3754.2840016119,10795437.020579102,134278.424334549,985.4766047748,1,1,0,SSH
